id,name,country,country_code,position,price,is_eliminated,photo_url,created_at,current_price
973,Victor Lindelöf,Sweden,SWE,DEF,4,false,,2026-06-07 20:08:13.783269,4
974,Isak Hien,Sweden,SWE,DEF,4.1,false,,2026-06-07 20:08:13.783269,4.1
975,Gabriel Gudmundsson,Sweden,SWE,DEF,4.2,false,,2026-06-07 20:08:13.783269,4.2
976,Lucas Bergvall,Sweden,SWE,MID,5.1,false,,2026-06-07 20:08:13.783269,5.1
977,Daniel Svensson,Sweden,SWE,DEF,4.5,false,,2026-06-07 20:08:13.783269,4.5
978,Alexander Isak,Sweden,SWE,FWD,8,false,,2026-06-07 20:08:13.783269,8
979,Benjamin Nygren,Sweden,SWE,MID,4.9,false,,2026-06-07 20:08:13.783269,4.9
980,Anthony Elanga,Sweden,SWE,FWD,5.8,false,,2026-06-07 20:08:13.783269,5.8
981,Viktor Johansson,Sweden,SWE,GK,3.9,false,,2026-06-07 20:08:13.783269,3.9
982,Ken Sema,Sweden,SWE,MID,6,false,,2026-06-07 20:08:13.783269,6
983,Hjalmar Ekdal,Sweden,SWE,DEF,3.7,false,,2026-06-07 20:08:13.783269,3.7
984,Carl Starfelt,Sweden,SWE,DEF,4.1,false,,2026-06-07 20:08:13.783269,4.1
985,Jesper Karlström,Sweden,SWE,MID,5.6,false,,2026-06-07 20:08:13.783269,5.6
986,Viktor Gyökeres,Sweden,SWE,FWD,7.8,false,,2026-06-07 20:08:13.783269,7.8
987,Yasin Ayari,Sweden,SWE,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
988,Mattias Svanberg,Sweden,SWE,MID,6.1,false,,2026-06-07 20:08:13.783269,6.1
989,Eric Smith,Sweden,SWE,DEF,4.9,false,,2026-06-07 20:08:13.783269,4.9
990,Alexander Bernhardsson,Sweden,SWE,DEF,4.9,false,,2026-06-07 20:08:13.783269,4.9
991,Besfort Zeneli,Sweden,SWE,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
992,Kristoffer Nordfeldt,Sweden,SWE,GK,3.9,false,,2026-06-07 20:08:13.783269,3.9
993,Elliot Stroud,Sweden,SWE,DEF,4.7,false,,2026-06-07 20:08:13.783269,4.7
994,Gustaf Nilsson,Sweden,SWE,FWD,4.9,false,,2026-06-07 20:08:13.783269,4.9
995,Taha Ali,Sweden,SWE,FWD,4.9,false,,2026-06-07 20:08:13.783269,4.9
996,Abdelmouhib Chamakh,Tunisia,TUN,GK,4.1,false,,2026-06-07 20:08:13.783269,4.1
997,Montassar Talbi,Tunisia,TUN,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
998,Omar Rekik,Tunisia,TUN,DEF,3.8,false,,2026-06-07 20:08:13.783269,3.8
999,Dylan Bronn,Tunisia,TUN,DEF,3.6,false,,2026-06-07 20:08:13.783269,3.6
1000,Elias Saad,Tunisia,TUN,FWD,4.5,false,,2026-06-07 20:08:13.783269,4.5
1001,Hazem Mastouri,Tunisia,TUN,FWD,4.2,false,,2026-06-07 20:08:13.783269,4.2
1002,Hannibal Mejbri,Tunisia,TUN,MID,4.8,false,,2026-06-07 20:08:13.783269,4.8
1003,Ismaël Gharbi,Tunisia,TUN,MID,4.6,false,,2026-06-07 20:08:13.783269,4.6
1004,Mortadha Ben Ouanes,Tunisia,TUN,DEF,5,false,,2026-06-07 20:08:13.783269,5
1005,Rani Khedira,Tunisia,TUN,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
1006,Khalil Ayari,Tunisia,TUN,MID,4,false,,2026-06-07 20:08:13.783269,4
1007,Aymen Dahmen,Tunisia,TUN,GK,3.9,false,,2026-06-07 20:08:13.783269,3.9
1008,Ellyes Skhiri,Tunisia,TUN,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
1009,Rayan Elloumi,Tunisia,TUN,FWD,4,false,,2026-06-07 20:08:13.783269,4
1010,Firas Chaouat,Tunisia,TUN,FWD,4.4,false,,2026-06-07 20:08:13.783269,4.4
1011,Yan Valery,Tunisia,TUN,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
1012,Mohamed Amine Ben Hmida,Tunisia,TUN,DEF,3.6,false,,2026-06-07 20:08:13.783269,3.6
1013,Moutaz Neffati,Tunisia,TUN,DEF,4.1,false,,2026-06-07 20:08:13.783269,4.1
1014,Raed Chikhaoui,Tunisia,TUN,DEF,3.5,false,,2026-06-07 20:08:13.783269,3.5
1015,Anis Ben Slimane,Tunisia,TUN,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
1016,Sebastian Tounekti,Tunisia,TUN,MID,4.4,false,,2026-06-07 20:08:13.783269,4.4
1017,Adem Arous,Tunisia,TUN,DEF,3.6,false,,2026-06-07 20:08:13.783269,3.6
1018,Elias Achouri,Tunisia,TUN,FWD,4.8,false,,2026-06-07 20:08:13.783269,4.8
1019,Mert Günok,Türkiye,TUR,GK,4,false,,2026-06-07 20:08:13.783269,4
1020,Zeki Çelik,Türkiye,TUR,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
1021,Merih Demiral,Türkiye,TUR,DEF,4,false,,2026-06-07 20:08:13.783269,4
1022,Çaglar Söyüncü,Türkiye,TUR,DEF,4.4,false,,2026-06-07 20:08:13.783269,4.4
1023,Salih Özcan,Türkiye,TUR,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
1024,Orkun Kökçü,Türkiye,TUR,MID,6,false,,2026-06-07 20:08:13.783269,6
1025,Kerem Aktürkoglu,Türkiye,TUR,FWD,6.2,false,,2026-06-07 20:08:13.783269,6.2
1026,Arda Güler,Türkiye,TUR,FWD,7,false,,2026-06-07 20:08:13.783269,7.3
1027,Deniz Gül,Türkiye,TUR,FWD,4.4,false,,2026-06-07 20:08:13.783269,4.4
1028,Hakan Çalhanoglu,Türkiye,TUR,MID,7.1,false,,2026-06-07 20:08:13.783269,7.1
1029,Kenan Yildiz,Türkiye,TUR,FWD,7,false,,2026-06-07 20:08:13.783269,7
1030,Altay Bayindir,Türkiye,TUR,GK,4,false,,2026-06-07 20:08:13.783269,4
1031,Eren Elmali,Türkiye,TUR,DEF,4,false,,2026-06-07 20:08:13.783269,4
1032,Abdülkerim Bardakci,Türkiye,TUR,DEF,4,false,,2026-06-07 20:08:13.783269,4
1033,Ozan Kabak,Türkiye,TUR,DEF,4,false,,2026-06-07 20:08:13.783269,4
1034,Ismail Yüksek,Türkiye,TUR,MID,4.6,false,,2026-06-07 20:08:13.783269,4.6
1035,Irfan Can Kahveci,Türkiye,TUR,FWD,5.9,false,,2026-06-07 20:08:13.783269,5.9
1036,Mert Müldür,Türkiye,TUR,DEF,4.1,false,,2026-06-07 20:08:13.783269,4.1
1037,Yunus Akgün,Türkiye,TUR,FWD,4.9,false,,2026-06-07 20:08:13.783269,4.9
1038,Ferdi Kadioglu,Türkiye,TUR,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
1039,Kaan Ayhan,Türkiye,TUR,MID,4.5,false,,2026-06-07 20:08:13.783269,4.5
1040,Ugurcan Çakir,Türkiye,TUR,GK,4.2,false,,2026-06-07 20:08:13.783269,4.2
1041,Oguz Aydin,Türkiye,TUR,FWD,5,false,,2026-06-07 20:08:13.783269,5
1042,Samet Akaydin,Türkiye,TUR,DEF,4.1,false,,2026-06-07 20:08:13.783269,4.1
1043,Can Uzun,Türkiye,TUR,FWD,5.3,false,,2026-06-07 20:08:13.783269,5.3
1044,Baris Alper Yilmaz,Türkiye,TUR,FWD,6.1,false,,2026-06-07 20:08:13.783269,6.1
1045,Sergio Rochet,Uruguay,URU,GK,4.1,false,,2026-06-07 20:08:13.783269,4.1
1046,José María Giménez,Uruguay,URU,DEF,4.4,false,,2026-06-07 20:08:13.783269,4.4
1047,Sebastián Cáceres,Uruguay,URU,DEF,4.2,false,,2026-06-07 20:08:13.783269,4.2
1048,Ronald Araujo,Uruguay,URU,DEF,5,false,,2026-06-07 20:08:13.783269,5
1049,Manuel Ugarte,Uruguay,URU,MID,5.9,false,,2026-06-07 20:08:13.783269,5.9
1050,Nicolás de la Cruz,Uruguay,URU,MID,5.9,false,,2026-06-07 20:08:13.783269,5.9
1051,Federico Valverde,Uruguay,URU,MID,7.5,false,,2026-06-07 20:08:13.783269,8.1
1052,Darwin Núñez,Uruguay,URU,FWD,7.5,false,,2026-06-07 20:08:13.783269,7.5
1053,Giorgian de Arrascaeta,Uruguay,URU,MID,6.5,false,,2026-06-07 20:08:13.783269,6.5
1054,Facundo Pellistri,Uruguay,URU,FWD,5.2,false,,2026-06-07 20:08:13.783269,5.2
1055,Santiago Mele,Uruguay,URU,GK,3.5,false,,2026-06-07 20:08:13.783269,3.5
1056,Guillermo Varela,Uruguay,URU,DEF,4.2,false,,2026-06-07 20:08:13.783269,4.2
1057,Agustín Canobbio,Uruguay,URU,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
1058,Emiliano Martínez,Uruguay,URU,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
1059,Mathías Olivera,Uruguay,URU,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
1060,Matías Viña,Uruguay,URU,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
1061,Brian Rodríguez,Uruguay,URU,FWD,6.2,false,,2026-06-07 20:08:13.783269,6.2
1062,Rodrigo Aguirre,Uruguay,URU,FWD,5.6,false,,2026-06-07 20:08:13.783269,5.6
1063,Federico Viñas,Uruguay,URU,FWD,5.9,false,,2026-06-07 20:08:13.783269,5.9
1064,Fernando Muslera,Uruguay,URU,GK,4.1,false,,2026-06-07 20:08:13.783269,4.1
1065,Santiago Bueno,Uruguay,URU,DEF,4.1,false,,2026-06-07 20:08:13.783269,4.1
1066,Juan Manuel Sanabria,Uruguay,URU,MID,4.5,false,,2026-06-07 20:08:13.783269,4.5
1067,Antonee Robinson,USA,USA,DEF,5,false,,2026-06-07 20:08:13.783269,5
1068,Auston Trusty,USA,USA,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
1069,Giovanni Reyna,USA,USA,MID,5.5,false,,2026-06-07 20:08:13.783269,5.5
1070,Ricardo Pepi,USA,USA,FWD,5.9,false,,2026-06-07 20:08:13.783269,5.9
1071,Christian Pulisic,USA,USA,FWD,7,false,,2026-06-07 20:08:13.783269,7
1072,Brenden Aaronson,USA,USA,FWD,5.7,false,,2026-06-07 20:08:13.783269,5.7
1073,Sebastian Berhalter,USA,USA,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
1074,Cristian Roldan,USA,USA,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
1075,Alexander Freeman,USA,USA,DEF,4,false,,2026-06-07 20:08:13.783269,4
1076,Malik Tillman,USA,USA,MID,6.1,false,,2026-06-07 20:08:13.783269,6.1
1077,Folarin Balogun,USA,USA,FWD,6,false,,2026-06-07 20:08:13.783269,6
1078,Timothy Weah,USA,USA,FWD,5.8,false,,2026-06-07 20:08:13.783269,5.8
1079,Mark McKenzie,USA,USA,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
1080,Matt Turner,USA,USA,GK,4,false,,2026-06-07 20:08:13.783269,4
1081,Chris Richards,USA,USA,DEF,4.1,false,,2026-06-07 20:08:13.783269,4.1
1082,Weston McKennie,USA,USA,MID,6.1,false,,2026-06-07 20:08:13.783269,6.1
1083,Tim Ream,USA,USA,DEF,3.9,false,,2026-06-07 20:08:13.783269,3.9
1084,Max Arfsten,USA,USA,DEF,4.4,false,,2026-06-07 20:08:13.783269,4.4
1085,Joe Scally,USA,USA,DEF,4.1,false,,2026-06-07 20:08:13.783269,4.1
1086,Matt Freese,USA,USA,GK,4.2,false,,2026-06-07 20:08:13.783269,4.2
1087,Chris Brady,USA,USA,GK,3.5,false,,2026-06-07 20:08:13.783269,3.5
1088,Utkir Yusupov,Uzbekistan,UZB,GK,3.9,false,,2026-06-07 20:08:13.783269,3.9
1089,Abdukodir Khusanov,Uzbekistan,UZB,DEF,4.3,false,,2026-06-07 20:08:13.783269,4.3
1090,Khojiakbar Alijonov,Uzbekistan,UZB,DEF,3.6,false,,2026-06-07 20:08:13.783269,3.6
1091,Farrukh Sayfiev,Uzbekistan,UZB,DEF,3.6,false,,2026-06-07 20:08:13.783269,3.6
1092,Akmal Mozgovoy,Uzbekistan,UZB,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
1093,Otabek Shukurov,Uzbekistan,UZB,MID,5,false,,2026-06-07 20:08:13.783269,5
1094,Jamshid Iskanderov,Uzbekistan,UZB,MID,5.7,false,,2026-06-07 20:08:13.783269,5.7
1095,Jaloliddin Masharipov,Uzbekistan,UZB,MID,6.1,false,,2026-06-07 20:08:13.783269,6.1
1096,Oston Urunov,Uzbekistan,UZB,MID,5.6,false,,2026-06-07 20:08:13.783269,5.6
1097,Sherzod Nasrullaev,Uzbekistan,UZB,DEF,3.7,false,,2026-06-07 20:08:13.783269,3.7
1098,Eldor Shomurodov,Uzbekistan,UZB,FWD,6.5,false,,2026-06-07 20:08:13.783269,6.5
1099,Botirali Ergashev,Uzbekistan,UZB,GK,3.5,false,,2026-06-07 20:08:13.783269,3.5
1100,Dostonbek Khamdamov,Uzbekistan,UZB,MID,5.1,false,,2026-06-07 20:08:13.783269,5.1
1101,Abdulla Abdullaev,Uzbekistan,UZB,DEF,4.2,false,,2026-06-07 20:08:13.783269,4.2
1102,Igor Sergeev,Uzbekistan,UZB,FWD,6.1,false,,2026-06-07 20:08:13.783269,6.1
1103,Abbosbek Fayzullaev,Uzbekistan,UZB,MID,6.2,false,,2026-06-07 20:08:13.783269,6.2
1104,Sherzod Esanov,Uzbekistan,UZB,MID,4.7,false,,2026-06-07 20:08:13.783269,4.7
1105,Jakhongir Urozov,Uzbekistan,UZB,DEF,3.5,false,,2026-06-07 20:08:13.783269,3.5
1106,Rustam Ashurmatov,Uzbekistan,UZB,DEF,3.7,false,,2026-06-07 20:08:13.783269,3.7
1107,Abduvokhid Ne'matov,Uzbekistan,UZB,GK,4,false,,2026-06-07 20:08:13.783269,4
1108,Umar Eshmurodov,Uzbekistan,UZB,DEF,3.5,false,,2026-06-07 20:08:13.783269,3.5
1109,Aziz G'aniev,Uzbekistan,UZB,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
1110,Bekhruz Karimov,Uzbekistan,UZB,DEF,3.5,false,,2026-06-07 20:08:13.783269,3.5
1111,Azizbek Amanov,Uzbekistan,UZB,FWD,4.9,false,,2026-06-07 20:08:13.783269,4.9
1112,Odiljon Hamrobekov,Uzbekistan,UZB,MID,5.3,false,,2026-06-07 20:08:13.783269,5.3
1113,Mohamed Tougaï,Algeria,ALG,DEF,4,false,,2026-06-08 12:44:50.237218,4
1114,Jaouen Hadjam,Algeria,ALG,DEF,3.8,false,,2026-06-08 12:44:50.237218,3.8
1115,Oussama Benbot,Algeria,ALG,GK,4.2,false,,2026-06-08 12:44:50.237218,4.2
1116,Nabil Bentaleb,Algeria,ALG,MID,5.5,false,,2026-06-08 12:44:50.237218,5.5
1117,Samir Sophian Chergui,Algeria,ALG,DEF,4,false,,2026-06-08 12:44:50.237218,4
1118,Nico Paz,Argentina,ARG,FWD,5.9,false,,2026-06-08 12:44:50.237218,5.9
1119,Cristian Volpato,Australia,AUS,FWD,6,false,,2026-06-08 12:44:50.237218,6
1120,Tete Yengi,Australia,AUS,FWD,4.3,false,,2026-06-08 12:44:50.237218,4.3
1121,Mladen Jurkas,Bosnia And Herzegovina,BIH,GK,3.5,false,,2026-06-08 12:44:50.237218,3.5
1122,Christopher Opéri,Côte D'Ivoire,CIV,DEF,4,false,,2026-06-08 12:44:50.237218,4
1123,Cucho Hernández,Colombia,COL,FWD,6.3,false,,2026-06-08 12:44:50.237218,6.3
1124,Piero Hincapié,Ecuador,ECU,DEF,4.7,false,,2026-06-08 12:44:50.237218,4.7
1125,Willian Pacho,Ecuador,ECU,DEF,4.4,false,,2026-06-08 12:44:50.237218,4.4
1126,Mohamed El Shenawy,Egypt,EGY,GK,3.6,false,,2026-06-08 12:44:50.237218,3.6
1127,Hossam Abdelmaguid,Egypt,EGY,DEF,3.6,false,,2026-06-08 12:44:50.237218,3.6
1128,Mohamed Abdelmonem,Egypt,EGY,DEF,4,false,,2026-06-08 12:44:50.237218,4
1129,Trezeguet,Egypt,EGY,FWD,5.6,false,,2026-06-08 12:44:50.237218,5.6
1130,Mostafa Zico,Egypt,EGY,MID,4.2,false,,2026-06-08 12:44:50.237218,4.2
1131,Ahmed Fatouh,Egypt,EGY,DEF,3.9,false,,2026-06-08 12:44:50.237218,3.9
1132,Hamdi Fathy,Egypt,EGY,MID,4.4,false,,2026-06-08 12:44:50.237218,4.4
1133,El Mahdy Soliman,Egypt,EGY,GK,3.6,false,,2026-06-08 12:44:50.237218,3.6
1134,Mohanad Lasheen,Egypt,EGY,MID,5.3,false,,2026-06-08 12:44:50.237218,5.3
1135,Nabil Emad Dunga,Egypt,EGY,MID,4.3,false,,2026-06-08 12:44:50.237218,4.3
1136,Marwan Attia,Egypt,EGY,MID,4.3,false,,2026-06-08 12:44:50.237218,4.3
1137,Mostafa Shobeir,Egypt,EGY,GK,3.5,false,,2026-06-08 12:44:50.237218,3.5
1138,Hassan,Egypt,EGY,FWD,4.6,false,,2026-06-08 12:44:50.237218,4.6
1139,Mohamed Alaa,Egypt,EGY,GK,3.5,false,,2026-06-08 12:44:50.237218,3.5
1140,Gavi,Spain,ESP,MID,6.5,false,,2026-06-08 12:44:50.237218,6.5
1141,Dani Olmo,Spain,ESP,MID,7.7,false,,2026-06-08 12:44:50.237218,7.7
1142,Álex Baena,Spain,ESP,MID,6,false,,2026-06-08 12:44:50.237218,6
1143,Rodri,Spain,ESP,MID,7.5,false,,2026-06-08 12:44:50.237218,7.5
1144,Nico Williams,Spain,ESP,MID,7.8,false,,2026-06-08 12:44:50.237218,7.8
1145,Derrick Luckassen,Ghana,GHA,DEF,3.7,false,,2026-06-08 12:44:50.237218,3.7
1146,Cho Wi-Je,Korea Republic,KOR,DEF,3.7,false,,2026-06-08 12:44:50.237218,3.7
1147,Yassine Bounou,Morocco,MAR,GK,4.7,false,,2026-06-08 12:44:50.237218,4.7
1148,Achraf Hakimi,Morocco,MAR,DEF,6,false,,2026-06-08 12:44:50.237218,6
1149,Noussair Mazraoui,Morocco,MAR,DEF,4.4,false,,2026-06-08 12:44:50.237218,4.4
1150,Sofyan Amrabat,Morocco,MAR,MID,5.9,false,,2026-06-08 12:44:50.237218,5.9
1151,Nayef Aguerd,Morocco,MAR,DEF,4.3,false,,2026-06-08 12:44:50.237218,4.3
1152,Chemsdine Talbi,Morocco,MAR,MID,4.4,false,,2026-06-08 12:44:50.237218,4.4
1153,Azz-Eddine Ounahi,Morocco,MAR,MID,6.2,false,,2026-06-08 12:44:50.237218,6.2
1154,Soufiane Rahimi,Morocco,MAR,FWD,5.6,false,,2026-06-08 12:44:50.237218,5.6
1155,Brahim Abdelkader Diaz,Morocco,MAR,FWD,6.4,false,,2026-06-08 12:44:50.237218,6.4
1156,Zakaria El Ouahdi,Morocco,MAR,DEF,4.1,false,,2026-06-08 12:44:50.237218,4.1
1157,Issa Laye Lucas Jean Diop,Morocco,MAR,DEF,4.5,false,,2026-06-08 12:44:50.237218,4.5
1158,Abdessamad Ezzalzouli,Morocco,MAR,FWD,5.3,false,,2026-06-08 12:44:50.237218,5.3
1159,Chadi Riad,Morocco,MAR,DEF,3.9,false,,2026-06-08 12:44:50.237218,3.9
1160,Ahmed Reda Tagnaouti,Morocco,MAR,GK,3.5,false,,2026-06-08 12:44:50.237218,3.5
1161,Bilal El Khannouss,Morocco,MAR,MID,6.2,false,,2026-06-08 12:44:50.237218,6.2
1162,Neil Yoni El Aynaoui,Morocco,MAR,MID,5.6,false,,2026-06-08 12:44:50.237218,5.6
1163,Redouane Halhal,Morocco,MAR,DEF,3.5,false,,2026-06-08 12:44:50.237218,3.5
1164,Jurriën Timber,Netherlands,NED,DEF,5.2,false,,2026-06-08 12:44:50.237218,5.2
1165,Marten de Roon,Netherlands,NED,MID,5.1,false,,2026-06-08 12:44:50.237218,5.1
1166,Justin Kluivert,Netherlands,NED,MID,6.5,false,,2026-06-08 12:44:50.237218,6.5
1167,Memphis Depay,Netherlands,NED,FWD,7.4,false,,2026-06-08 12:44:50.237218,7.4
1168,Mats Wieffer,Netherlands,NED,DEF,4.8,false,,2026-06-08 12:44:50.237218,4.8
1169,Robin Roefs,Netherlands,NED,GK,4.6,false,,2026-06-08 12:44:50.237218,4.6
1170,Guus Til,Netherlands,NED,MID,4.9,false,,2026-06-08 12:44:50.237218,4.9
1171,Frenkie De Jong,Netherlands,NED,MID,7,false,,2026-06-08 12:44:50.237218,7
1172,Crysencio Summerville,Netherlands,NED,FWD,5.3,false,,2026-06-08 12:44:50.237218,5.3
1173,Fidel Escobar,Panama,PAN,DEF,3.8,false,,2026-06-08 12:44:50.237218,3.8
1174,Edgardo Fariña,Panama,PAN,DEF,3.9,false,,2026-06-08 12:44:50.237218,3.9
1175,Tomás Rodríguez,Panama,PAN,FWD,4.5,false,,2026-06-08 12:44:50.237218,4.5
1176,Alberto Quintero,Panama,PAN,MID,4.2,false,,2026-06-08 12:44:50.237218,4.2
1177,Azarías Londoño,Panama,PAN,FWD,4.4,false,,2026-06-08 12:44:50.237218,4.4
1178,Vitinha,Portugal,POR,MID,6.4,false,,2026-06-08 12:44:50.237218,6.4
1179,Samú Costa,Portugal,POR,MID,5.6,false,,2026-06-08 12:44:50.237218,5.6
1180,Tyler Fletcher,Scotland,SCO,MID,4.7,false,,2026-06-08 12:44:50.237218,4.7
1181,Herman Johansson,Sweden,SWE,DEF,4.4,false,,2026-06-08 12:44:50.237218,4.4
1182,Rodrigo Bentancur,Uruguay,URU,MID,6,false,,2026-06-08 12:44:50.237218,6
1183,Maxi Araújo,Uruguay,URU,MID,6.4,false,,2026-06-08 12:44:50.237218,6.4
1184,Joaquín Piquerez,Uruguay,URU,MID,4.5,false,,2026-06-08 12:44:50.237218,4.5
1185,Rodrigo Zalazar,Uruguay,URU,MID,6,false,,2026-06-08 12:44:50.237218,6
1186,Sergiño Dest,USA,USA,DEF,4.3,false,,2026-06-08 12:44:50.237218,4.3
1187,Tyler Adams,USA,USA,MID,5.3,false,,2026-06-08 12:44:50.237218,5.3
1188,Miles Robinson,USA,USA,DEF,4,false,,2026-06-08 12:44:50.237218,4
1189,Haji Wright,USA,USA,FWD,5.3,false,,2026-06-08 12:44:50.237218,5.3
1190,Álex Zendejas,USA,USA,FWD,5.5,false,,2026-06-08 12:44:50.237218,5.5
